#Precinct,Precinct ID,Precinct Reporting,Registered Voters,Ballots Cast,Turnout Percentage,Contest Title,Contest ID,Contest Party,Choice Name,Choice ID,Choice Party,Total Votes,Total Overvotes,Total Undervotes,Total Invalid Votes,Absentee Mail In Votes,Absentee Mail In Overvotes,Absentee Mail In Undervotes,Absentee Mail In Invalid Votes,Absentee Walk In Votes,Absentee Walk In Overvotes,Absentee Walk In Undervotes,Absentee Walk In Invalid Votes,Early Voting Votes,Early Voting Overvotes,Early Voting Undervotes,Early Voting Invalid Votes,Election Day Voting Votes,Election Day Voting Overvotes,Election Day Voting Undervotes,Election Day Voting Invalid Votes
A111-FAIRLAWN - DEM,14,Not Reporting,0,0,0,STATE REPRESENTATIVE 76th Representative District,10,,Joshua Daniel BUCKMAN,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A111-FAIRLAWN - DEM,14,Not Reporting,0,0,0,STATE REPRESENTATIVE 76th Representative District,10,,Anne Gay DONWORTH,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A111-FAIRLAWN - DEM,14,Not Reporting,0,0,0,STATE REPRESENTATIVE 76th Representative District,10,,"James ""Jamie"" PALUMBO",3,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A111-FAIRLAWN - DEM,14,Not Reporting,0,0,0,URBAN COUNTY COUNCIL District 1,9,,Tayna FOGLE,3,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A111-FAIRLAWN - DEM,14,Not Reporting,0,0,0,URBAN COUNTY COUNCIL District 1,9,,Tyler MORTON,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A111-FAIRLAWN - DEM,14,Not Reporting,0,0,0,URBAN COUNTY COUNCIL District 1,9,,Darnell TAGALOA,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A111-FAIRLAWN - NP,15,Not Reporting,0,0,0,URBAN COUNTY COUNCIL District 1,9,,Tayna FOGLE,3,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A111-FAIRLAWN - NP,15,Not Reporting,0,0,0,URBAN COUNTY COUNCIL District 1,9,,Tyler MORTON,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A111-FAIRLAWN - NP,15,Not Reporting,0,0,0,URBAN COUNTY COUNCIL District 1,9,,Darnell TAGALOA,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A113-GARDEN SPRINGS - REP,16,Not Reporting,0,0,0,PRESIDENT of the UNITED STATES,2,,Ryan L. BINKLEY,4,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A113-GARDEN SPRINGS - REP,16,Not Reporting,0,0,0,PRESIDENT of the UNITED STATES,2,,Vivek RAMASWAMY,7,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A113-GARDEN SPRINGS - REP,16,Not Reporting,0,0,0,PRESIDENT of the UNITED STATES,2,,Ron DeSANTIS,5,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A113-GARDEN SPRINGS - REP,16,Not Reporting,0,0,0,PRESIDENT of the UNITED STATES,2,,Donald J. TRUMP,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A113-GARDEN SPRINGS - REP,16,Not Reporting,0,0,0,PRESIDENT of the UNITED STATES,2,,Chris CHRISTIE,3,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A113-GARDEN SPRINGS - REP,16,Not Reporting,0,0,0,PRESIDENT of the UNITED STATES,2,,Nikki R. HALEY,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A113-GARDEN SPRINGS - REP,16,Not Reporting,0,0,0,PRESIDENT of the UNITED STATES,2,,"""UNCOMMITTED""",6,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A113-GARDEN SPRINGS - DEM,17,Not Reporting,0,0,0,PRESIDENT of the UNITED STATES,4,,Joseph R. BIDEN JR.,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A113-GARDEN SPRINGS - DEM,17,Not Reporting,0,0,0,PRESIDENT of the UNITED STATES,4,,Marianne WILLIAMSON,3,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A113-GARDEN SPRINGS - DEM,17,Not Reporting,0,0,0,PRESIDENT of the UNITED STATES,4,,Dean PHILLIPS,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A113-GARDEN SPRINGS - DEM,17,Not Reporting,0,0,0,PRESIDENT of the UNITED STATES,4,,"""UNCOMMITTED""",4,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A113-GARDEN SPRINGS - DEM,17,Not Reporting,0,0,0,UNITED STATES REPRESENTATIVE in CONGRESS 6th Congressional District,5,,Randy CRAVENS,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A113-GARDEN SPRINGS - DEM,17,Not Reporting,0,0,0,UNITED STATES REPRESENTATIVE in CONGRESS 6th Congressional District,5,,Jonathan RICHARDSON,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A113-GARDEN SPRINGS - DEM,17,Not Reporting,0,0,0,UNITED STATES REPRESENTATIVE in CONGRESS 6th Congressional District,5,,Todd KELLY,5,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A113-GARDEN SPRINGS - DEM,17,Not Reporting,0,0,0,UNITED STATES REPRESENTATIVE in CONGRESS 6th Congressional District,5,,Don B. PRATT,4,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A113-GARDEN SPRINGS - DEM,17,Not Reporting,0,0,0,UNITED STATES REPRESENTATIVE in CONGRESS 6th Congressional District,5,,Shauna RUDD,3,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A114-GIBSON PARK - REP,18,Not Reporting,0,0,0,PRESIDENT of the UNITED STATES,2,,Ryan L. BINKLEY,4,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A114-GIBSON PARK - REP,18,Not Reporting,0,0,0,PRESIDENT of the UNITED STATES,2,,Vivek RAMASWAMY,7,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A114-GIBSON PARK - REP,18,Not Reporting,0,0,0,PRESIDENT of the UNITED STATES,2,,Ron DeSANTIS,5,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A114-GIBSON PARK - REP,18,Not Reporting,0,0,0,PRESIDENT of the UNITED STATES,2,,Donald J. TRUMP,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A114-GIBSON PARK - REP,18,Not Reporting,0,0,0,PRESIDENT of the UNITED STATES,2,,Chris CHRISTIE,3,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A114-GIBSON PARK - REP,18,Not Reporting,0,0,0,PRESIDENT of the UNITED STATES,2,,Nikki R. HALEY,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A114-GIBSON PARK - REP,18,Not Reporting,0,0,0,PRESIDENT of the UNITED STATES,2,,"""UNCOMMITTED""",6,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A114-GIBSON PARK - DEM,19,Not Reporting,0,0,0,PRESIDENT of the UNITED STATES,4,,Joseph R. BIDEN JR.,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A114-GIBSON PARK - DEM,19,Not Reporting,0,0,0,PRESIDENT of the UNITED STATES,4,,Marianne WILLIAMSON,3,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A114-GIBSON PARK - DEM,19,Not Reporting,0,0,0,PRESIDENT of the UNITED STATES,4,,Dean PHILLIPS,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A114-GIBSON PARK - DEM,19,Not Reporting,0,0,0,PRESIDENT of the UNITED STATES,4,,"""UNCOMMITTED""",4,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A114-GIBSON PARK - DEM,19,Not Reporting,0,0,0,UNITED STATES REPRESENTATIVE in CONGRESS 6th Congressional District,5,,Randy CRAVENS,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A114-GIBSON PARK - DEM,19,Not Reporting,0,0,0,UNITED STATES REPRESENTATIVE in CONGRESS 6th Congressional District,5,,Jonathan RICHARDSON,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A114-GIBSON PARK - DEM,19,Not Reporting,0,0,0,UNITED STATES REPRESENTATIVE in CONGRESS 6th Congressional District,5,,Todd KELLY,5,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A114-GIBSON PARK - DEM,19,Not Reporting,0,0,0,UNITED STATES REPRESENTATIVE in CONGRESS 6th Congressional District,5,,Don B. PRATT,4,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A114-GIBSON PARK - DEM,19,Not Reporting,0,0,0,UNITED STATES REPRESENTATIVE in CONGRESS 6th Congressional District,5,,Shauna RUDD,3,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A115-GREEN ACRES - REP,20,Not Reporting,0,0,0,PRESIDENT of the UNITED STATES,2,,Ryan L. BINKLEY,4,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A115-GREEN ACRES - REP,20,Not Reporting,0,0,0,PRESIDENT of the UNITED STATES,2,,Vivek RAMASWAMY,7,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A115-GREEN ACRES - REP,20,Not Reporting,0,0,0,PRESIDENT of the UNITED STATES,2,,Ron DeSANTIS,5,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A115-GREEN ACRES - REP,20,Not Reporting,0,0,0,PRESIDENT of the UNITED STATES,2,,Donald J. TRUMP,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A115-GREEN ACRES - REP,20,Not Reporting,0,0,0,PRESIDENT of the UNITED STATES,2,,Chris CHRISTIE,3,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A115-GREEN ACRES - REP,20,Not Reporting,0,0,0,PRESIDENT of the UNITED STATES,2,,Nikki R. HALEY,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A115-GREEN ACRES - REP,20,Not Reporting,0,0,0,PRESIDENT of the UNITED STATES,2,,"""UNCOMMITTED""",6,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A115-GREEN ACRES - REP,20,Not Reporting,0,0,0,URBAN COUNTY COUNCIL District 1,9,,Tayna FOGLE,3,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A115-GREEN ACRES - REP,20,Not Reporting,0,0,0,URBAN COUNTY COUNCIL District 1,9,,Tyler MORTON,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A115-GREEN ACRES - REP,20,Not Reporting,0,0,0,URBAN COUNTY COUNCIL District 1,9,,Darnell TAGALOA,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A115-GREEN ACRES - DEM,21,Not Reporting,0,0,0,PRESIDENT of the UNITED STATES,4,,Joseph R. BIDEN JR.,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A115-GREEN ACRES - DEM,21,Not Reporting,0,0,0,PRESIDENT of the UNITED STATES,4,,Marianne WILLIAMSON,3,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A115-GREEN ACRES - DEM,21,Not Reporting,0,0,0,PRESIDENT of the UNITED STATES,4,,Dean PHILLIPS,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A115-GREEN ACRES - DEM,21,Not Reporting,0,0,0,PRESIDENT of the UNITED STATES,4,,"""UNCOMMITTED""",4,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A115-GREEN ACRES - DEM,21,Not Reporting,0,0,0,UNITED STATES REPRESENTATIVE in CONGRESS 6th Congressional District,5,,Randy CRAVENS,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A115-GREEN ACRES - DEM,21,Not Reporting,0,0,0,UNITED STATES REPRESENTATIVE in CONGRESS 6th Congressional District,5,,Jonathan RICHARDSON,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A115-GREEN ACRES - DEM,21,Not Reporting,0,0,0,UNITED STATES REPRESENTATIVE in CONGRESS 6th Congressional District,5,,Todd KELLY,5,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A115-GREEN ACRES - DEM,21,Not Reporting,0,0,0,UNITED STATES REPRESENTATIVE in CONGRESS 6th Congressional District,5,,Don B. PRATT,4,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A115-GREEN ACRES - DEM,21,Not Reporting,0,0,0,UNITED STATES REPRESENTATIVE in CONGRESS 6th Congressional District,5,,Shauna RUDD,3,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A115-GREEN ACRES - DEM,21,Not Reporting,0,0,0,STATE REPRESENTATIVE 77th Representative District,8,,George A. BROWN JR.,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A115-GREEN ACRES - DEM,21,Not Reporting,0,0,0,STATE REPRESENTATIVE 77th Representative District,8,,Daniel E. WHITLEY,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A115-GREEN ACRES - DEM,21,Not Reporting,0,0,0,URBAN COUNTY COUNCIL District 1,9,,Tayna FOGLE,3,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A115-GREEN ACRES - DEM,21,Not Reporting,0,0,0,URBAN COUNTY COUNCIL District 1,9,,Tyler MORTON,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A115-GREEN ACRES - DEM,21,Not Reporting,0,0,0,URBAN COUNTY COUNCIL District 1,9,,Darnell TAGALOA,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A115-GREEN ACRES - NP,22,Not Reporting,0,0,0,URBAN COUNTY COUNCIL District 1,9,,Tayna FOGLE,3,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A115-GREEN ACRES - NP,22,Not Reporting,0,0,0,URBAN COUNTY COUNCIL District 1,9,,Tyler MORTON,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A115-GREEN ACRES - NP,22,Not Reporting,0,0,0,URBAN COUNTY COUNCIL District 1,9,,Darnell TAGALOA,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A116-TRAILSIDE - REP,23,Not Reporting,0,0,0,PRESIDENT of the UNITED STATES,2,,Ryan L. BINKLEY,4,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A116-TRAILSIDE - REP,23,Not Reporting,0,0,0,PRESIDENT of the UNITED STATES,2,,Vivek RAMASWAMY,7,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A116-TRAILSIDE - REP,23,Not Reporting,0,0,0,PRESIDENT of the UNITED STATES,2,,Ron DeSANTIS,5,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A116-TRAILSIDE - REP,23,Not Reporting,0,0,0,PRESIDENT of the UNITED STATES,2,,Donald J. TRUMP,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A116-TRAILSIDE - REP,23,Not Reporting,0,0,0,PRESIDENT of the UNITED STATES,2,,Chris CHRISTIE,3,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A116-TRAILSIDE - REP,23,Not Reporting,0,0,0,PRESIDENT of the UNITED STATES,2,,Nikki R. HALEY,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A116-TRAILSIDE - REP,23,Not Reporting,0,0,0,PRESIDENT of the UNITED STATES,2,,"""UNCOMMITTED""",6,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A116-TRAILSIDE - REP,23,Not Reporting,0,0,0,STATE SENATOR 17th Senatorial District,13,,Julia JADDOCK,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A116-TRAILSIDE - REP,23,Not Reporting,0,0,0,STATE SENATOR 17th Senatorial District,13,,Matt NUNN,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A116-TRAILSIDE - DEM,24,Not Reporting,0,0,0,PRESIDENT of the UNITED STATES,4,,Joseph R. BIDEN JR.,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A116-TRAILSIDE - DEM,24,Not Reporting,0,0,0,PRESIDENT of the UNITED STATES,4,,Marianne WILLIAMSON,3,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A116-TRAILSIDE - DEM,24,Not Reporting,0,0,0,PRESIDENT of the UNITED STATES,4,,Dean PHILLIPS,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A116-TRAILSIDE - DEM,24,Not Reporting,0,0,0,PRESIDENT of the UNITED STATES,4,,"""UNCOMMITTED""",4,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A116-TRAILSIDE - DEM,24,Not Reporting,0,0,0,UNITED STATES REPRESENTATIVE in CONGRESS 6th Congressional District,5,,Randy CRAVENS,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A116-TRAILSIDE - DEM,24,Not Reporting,0,0,0,UNITED STATES REPRESENTATIVE in CONGRESS 6th Congressional District,5,,Jonathan RICHARDSON,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A116-TRAILSIDE - DEM,24,Not Reporting,0,0,0,UNITED STATES REPRESENTATIVE in CONGRESS 6th Congressional District,5,,Todd KELLY,5,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A116-TRAILSIDE - DEM,24,Not Reporting,0,0,0,UNITED STATES REPRESENTATIVE in CONGRESS 6th Congressional District,5,,Don B. PRATT,4,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A116-TRAILSIDE - DEM,24,Not Reporting,0,0,0,UNITED STATES REPRESENTATIVE in CONGRESS 6th Congressional District,5,,Shauna RUDD,3,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A116-TRAILSIDE - DEM,24,Not Reporting,0,0,0,STATE REPRESENTATIVE 77th Representative District,8,,George A. BROWN JR.,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A116-TRAILSIDE - DEM,24,Not Reporting,0,0,0,STATE REPRESENTATIVE 77th Representative District,8,,Daniel E. WHITLEY,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A117-HAMPTON COURT - REP,25,Not Reporting,0,0,0,PRESIDENT of the UNITED STATES,2,,Ryan L. BINKLEY,4,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A117-HAMPTON COURT - REP,25,Not Reporting,0,0,0,PRESIDENT of the UNITED STATES,2,,Vivek RAMASWAMY,7,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A117-HAMPTON COURT - REP,25,Not Reporting,0,0,0,PRESIDENT of the UNITED STATES,2,,Ron DeSANTIS,5,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A117-HAMPTON COURT - REP,25,Not Reporting,0,0,0,PRESIDENT of the UNITED STATES,2,,Donald J. TRUMP,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A117-HAMPTON COURT - REP,25,Not Reporting,0,0,0,PRESIDENT of the UNITED STATES,2,,Chris CHRISTIE,3,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A117-HAMPTON COURT - REP,25,Not Reporting,0,0,0,PRESIDENT of the UNITED STATES,2,,Nikki R. HALEY,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A117-HAMPTON COURT - REP,25,Not Reporting,0,0,0,PRESIDENT of the UNITED STATES,2,,"""UNCOMMITTED""",6,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A117-HAMPTON COURT - REP,25,Not Reporting,0,0,0,URBAN COUNTY COUNCIL District 1,9,,Tayna FOGLE,3,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A117-HAMPTON COURT - REP,25,Not Reporting,0,0,0,URBAN COUNTY COUNCIL District 1,9,,Tyler MORTON,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A117-HAMPTON COURT - REP,25,Not Reporting,0,0,0,URBAN COUNTY COUNCIL District 1,9,,Darnell TAGALOA,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A117-HAMPTON COURT - DEM,26,Not Reporting,0,0,0,PRESIDENT of the UNITED STATES,4,,Joseph R. BIDEN JR.,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A117-HAMPTON COURT - DEM,26,Not Reporting,0,0,0,PRESIDENT of the UNITED STATES,4,,Marianne WILLIAMSON,3,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A117-HAMPTON COURT - DEM,26,Not Reporting,0,0,0,PRESIDENT of the UNITED STATES,4,,Dean PHILLIPS,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A117-HAMPTON COURT - DEM,26,Not Reporting,0,0,0,PRESIDENT of the UNITED STATES,4,,"""UNCOMMITTED""",4,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A117-HAMPTON COURT - DEM,26,Not Reporting,0,0,0,UNITED STATES REPRESENTATIVE in CONGRESS 6th Congressional District,5,,Randy CRAVENS,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A117-HAMPTON COURT - DEM,26,Not Reporting,0,0,0,UNITED STATES REPRESENTATIVE in CONGRESS 6th Congressional District,5,,Jonathan RICHARDSON,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A117-HAMPTON COURT - DEM,26,Not Reporting,0,0,0,UNITED STATES REPRESENTATIVE in CONGRESS 6th Congressional District,5,,Todd KELLY,5,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A117-HAMPTON COURT - DEM,26,Not Reporting,0,0,0,UNITED STATES REPRESENTATIVE in CONGRESS 6th Congressional District,5,,Don B. PRATT,4,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A117-HAMPTON COURT - DEM,26,Not Reporting,0,0,0,UNITED STATES REPRESENTATIVE in CONGRESS 6th Congressional District,5,,Shauna RUDD,3,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A117-HAMPTON COURT - DEM,26,Not Reporting,0,0,0,STATE REPRESENTATIVE 77th Representative District,8,,George A. BROWN JR.,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A117-HAMPTON COURT - DEM,26,Not Reporting,0,0,0,STATE REPRESENTATIVE 77th Representative District,8,,Daniel E. WHITLEY,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A117-HAMPTON COURT - DEM,26,Not Reporting,0,0,0,URBAN COUNTY COUNCIL District 1,9,,Tayna FOGLE,3,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A117-HAMPTON COURT - DEM,26,Not Reporting,0,0,0,URBAN COUNTY COUNCIL District 1,9,,Tyler MORTON,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A117-HAMPTON COURT - DEM,26,Not Reporting,0,0,0,URBAN COUNTY COUNCIL District 1,9,,Darnell TAGALOA,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A117-HAMPTON COURT - NP,27,Not Reporting,0,0,0,URBAN COUNTY COUNCIL District 1,9,,Tayna FOGLE,3,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A117-HAMPTON COURT - NP,27,Not Reporting,0,0,0,URBAN COUNTY COUNCIL District 1,9,,Tyler MORTON,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A117-HAMPTON COURT - NP,27,Not Reporting,0,0,0,URBAN COUNTY COUNCIL District 1,9,,Darnell TAGALOA,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A118-HOLIDAY HILLS - REP,28,Not Reporting,0,0,0,PRESIDENT of the UNITED STATES,2,,Ryan L. BINKLEY,4,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A118-HOLIDAY HILLS - REP,28,Not Reporting,0,0,0,PRESIDENT of the UNITED STATES,2,,Vivek RAMASWAMY,7,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A118-HOLIDAY HILLS - REP,28,Not Reporting,0,0,0,PRESIDENT of the UNITED STATES,2,,Ron DeSANTIS,5,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A118-HOLIDAY HILLS - REP,28,Not Reporting,0,0,0,PRESIDENT of the UNITED STATES,2,,Donald J. TRUMP,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A118-HOLIDAY HILLS - REP,28,Not Reporting,0,0,0,PRESIDENT of the UNITED STATES,2,,Chris CHRISTIE,3,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A118-HOLIDAY HILLS - REP,28,Not Reporting,0,0,0,PRESIDENT of the UNITED STATES,2,,Nikki R. HALEY,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A118-HOLIDAY HILLS - REP,28,Not Reporting,0,0,0,PRESIDENT of the UNITED STATES,2,,"""UNCOMMITTED""",6,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A118-HOLIDAY HILLS - DEM,29,Not Reporting,0,0,0,PRESIDENT of the UNITED STATES,4,,Joseph R. BIDEN JR.,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A118-HOLIDAY HILLS - DEM,29,Not Reporting,0,0,0,PRESIDENT of the UNITED STATES,4,,Marianne WILLIAMSON,3,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
